timestamp,wind_dir,wind_speed,gust,visibility,temp,dewpoint,pressure,wind_dir_sin,wind_dir_cos,hour,hour_sin,hour_cos,month,month_sin,month_cos,u_wind,v_wind,pressure_tendency,temp_trend,dewpoint_depression,cooling_rate,monsoon_flag,sea_breeze_phase,time_gap,gap_flag
2026-07-10 23:30:00,240,9,9,3500,29,26,1006,-0.8660254037844384,-0.5000000000000004,23,-0.25881904510252157,0.9659258262890681,7,-0.4999999999999997,-0.8660254037844388,-7.794228634059945,-4.5000000000000036,-1.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 00:00:00,240,9,9,3500,29,26,1007,-0.8660254037844384,-0.5000000000000004,0,0.0,1.0,7,-0.4999999999999997,-0.8660254037844388,-7.794228634059945,-4.5000000000000036,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 00:30:00,240,8,8,3500,29,26,1007,-0.8660254037844384,-0.5000000000000004,0,0.0,1.0,7,-0.4999999999999997,-0.8660254037844388,-6.928203230275507,-4.0000000000000036,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 01:00:00,240,8,8,3500,29,26,1007,-0.8660254037844384,-0.5000000000000004,1,0.25881904510252074,0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-6.928203230275507,-4.0000000000000036,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 01:30:00,230,9,9,3500,29,26,1007,-0.7660444431189779,-0.6427876096865395,1,0.25881904510252074,0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-6.894399988070801,-5.7850884871788555,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 02:00:00,230,10,10,3500,29,26,1008,-0.7660444431189779,-0.6427876096865395,2,0.49999999999999994,0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,1.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 02:30:00,240,10,10,3500,29,26,1008,-0.8660254037844384,-0.5000000000000004,2,0.49999999999999994,0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 03:00:00,240,10,10,3500,30,26,1008,-0.8660254037844384,-0.5000000000000004,3,0.7071067811865475,0.7071067811865476,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,1.0,1.0,4,1.0,1,1,30.0,0
2026-07-11 03:30:00,230,11,21,3500,30,26,1008,-0.7660444431189779,-0.6427876096865395,3,0.7071067811865475,0.7071067811865476,7,-0.4999999999999997,-0.8660254037844388,-8.426488874308756,-7.070663706551934,1.0,1.0,4,0.0,1,1,30.0,0
2026-07-11 04:00:00,220,11,22,4000,30,26,1009,-0.6427876096865393,-0.766044443118978,4,0.8660254037844386,0.5000000000000001,7,-0.4999999999999997,-0.8660254037844388,-7.070663706551931,-8.426488874308758,2.0,1.0,4,0.0,1,1,30.0,0
2026-07-11 04:30:00,250,14,14,4000,30,26,1009,-0.9396926207859084,-0.34202014332566855,4,0.8660254037844386,0.5000000000000001,7,-0.4999999999999997,-0.8660254037844388,-13.155696691002717,-4.78828200655936,2.0,1.0,4,0.0,1,1,30.0,0
2026-07-11 05:00:00,250,13,13,4000,31,26,1009,-0.9396926207859084,-0.34202014332566855,5,0.9659258262890683,0.25881904510252074,7,-0.4999999999999997,-0.8660254037844388,-12.21600407021681,-4.446261863233691,1.0,2.0,5,1.0,1,1,30.0,0
